songinfo,lyrics,year
DONELL JONES - U KNOW WHAT'S UP LYRICS,"Ooh, say what, say what, say what Ooh, girl, you know whats up Ooh, say what, say what, say what Ooh, girl, you know whats up  Me and my people be rollin, schemin on you and your homies The very first day of summer, all chromed out in a hummer, babe Hit the park and parlay, hopin that you walk this way Do you and your girls wanna ride, play all day and puff on the la  Ooh, say what, say what, say what (You know that I like it, baby) Ooh girl, you know whats up (And you know what I need) Ooh, say what, say what, say what (You know that Im bout it, baby) Ooh, girl, you know whats up (Hmm)  Im diggin you, Im feelin you (Baby) And you know whats up (I dont know whats up, baby) Said Im diggin you and Im wantin you So tell me, whats up? (So tell me whats up? Baby)  Peep her thighs and Im zonin, right around two in the mornin Lookin fly with a sundress on, think I feel a bone comin on Girl, you got it wide open, waitin all day and Im hopin So baby, dont front, back seat jeep, you know what I want  Ooh, say what, say what, say what (You know that I like it, baby) Ooh girl, you know whats up (And you know what I need) Ooh, say what, say what, say what (You know that Im bout it, baby) Ooh, girl, you know whats up (Ohh)  Im diggin you, Im feelin you (Baby, yeah) And you know whats up (You gotta know whats up) Said Im diggin you and Im wantin you So tell me, whats up? (So tell me whats up?) Oh yeah, oh, diggin you, you got me wantin you  Ooh, say what, say what, say what (You know that I like you, baby) Ooh girl, you know whats up (And you know what I need) Ooh, say what, say what, say what (You know that Im bout it, baby) Ooh, girl, you know whats up (Hmm)  Im diggin you, Im feelin you (Diggin you, Im wantin you) And you know whats up (You gotta know whats up) Said Im diggin you and Im wantin you (Diggin you, and wantin you) So tell me, whats up? (So tell me whats up?)  Im diggin you, Im feelin you (Say it, baby) And you know whats up (Ohh) Said Im diggin you and Im wantin you (Diggin you, Im wantin you) So tell me, whats up? (So tell me whats up?)  Im diggin you, Im feelin you And you know whats up Said Im diggin you and Im wantin you So tell me, whats up?",2000
KANYE WEST - GOOD LIFE LYRICS,"Like we always do at this time I go for mine, I got to shine Now throw your hands up in the sky I g-go for mine, I got to shine Now throw your hands up in the sky  Ima get on this TV mama, Ima Ima put shit down Hey, hey, hey, hey, hey, hey Hey, Im good  Welcome to the good life Where niggaz that sell D Wont even get pulled over in they new V The good life, lets go on a living spree Shit they say the best things in life are free The good life, it feel like Atlanta It feel like L.A., it feel like Miami It feel like N.Y., summertime Chi, ahh (Now throw your hands up in the sky) So I roll through good Yall pop the trunk, I pop the hood, Ferrari And she got the goods And she got that ass, I got to look, sorry Yo its got to be cause Im seasoned Haters give me them salty looks, Lowrys 50 told me go head switch the style up And if they hate then let em hate And watch the money pile up, the good life  Now I, I go for mine, I got to shine Now throw your hands up in the sky Now I, I go for mine, I got to shine Now throw your hands up in the sky  Ima get on this TV mama, Ima Ima put shit down Hey, hey, hey, hey, hey, hey Hey, Im good  Welcome to the good life Where we like the girls who aint on TV Cause they got more (Ass than the models) The good life, so keep it coming with the bottles  Till she feel boozed like she bombed out Apollo The good life, it feel like Houston It feel like Philly, it feel like D.C. It feel like VA, or the Bay, or Ye Ayy, this is the good life  Homie, tell me whats good Why I only got a problem when you in the hood Like Im new in the hood, the only thing I wish? (I wish a nigga would) He probably think he could, but, but I dont think he should 50 told me go head switch the style up And if they hate then let em hate And watch the money pile up, the good life  Now I, I go for mine, I got to shine Now throw your hands up in the sky Now I, I go for mine, I got to shine Now throw your hands up in the sky  Ima get on this TV mama, Ima Ima put shit down Hey, hey, hey, hey, hey, hey Hey, Im good  Have you ever popped champagne on a plane While getting some brain Whipped it out, she said I never seen snakes on a plane Whether you broke or rich you gotta get biz Having moneys the everything that having it is I was splurging on trizz But when I get my card back activated Im back to Vegas cause I always had a passion for flashing before I had it I close my eyes and imagine, the good life  Is the good life better than the life I live When I thought that I was gonna go crazy And now my grandmamma aint the only girl calling me baby And if you feeling me now then put your hands up in the sky And let me hear you say hey, hey, hey, ooh Im good",2008
ALICIA KEYS - A WOMAN'S WORTH LYRICS,"You could buy me diamonds, you could buy me pearls Take me on a cruise around the world (Baby, you know Im worth it) Dinner lit by candles, run my bubble bath Make love tenderly to last and last (Baby, you know Im worth it)  Wanna please, wanna keep, wanna treat your woman right? Not just dough, better show that you know shes worth your time You will lose if you choose to refuse to put her first She will and she can find a man who knows her worth  Cause a real man knows a real woman when he sees her (When he sees her) And a real woman knows a real man aint fraid to please her (Please her) And a real woman knows a real man always comes first (First) And a real man just cant deny a womans worth (A womans worth)  (Hold up)  If you treat me fairly Ill give you all my goods Treat you like a real woman should (Baby, I know youre worth it) If you never play me, promise not to bluff Ill hold you down when shit gets rough (Cause baby, I know youre worth it)  She walks the mile, makes you smile, all the while being true Dont take for granted the passions that she has for you You will lose if you choose to refuse to put her first She will and she can find a man who knows her worth  Cause a real man knows a real woman when he sees her (When he sees her) And a real woman knows a real man aint fraid to please her (Please me) And a real woman knows a real man always comes first (First baby) And a real man just cant deny a womans worth  No need to read between the lines spelled out for you (Spelled out for you) Just hear this song cause you cant go wrong when you value (When you value value) A womans Say (Womans) Womans worth (Womans) Yea  Cause a real man knows a real woman when he sees her (When he sees her) And a real woman knows a real man aint fraid to please her (Please me) And a real woman knows a real man always comes first (First baby) And a real man just cant deny a womans worth (A womans worth)  Cause a real man knows a real woman when he sees her (Nothing like a womans worth) And a real woman knows a real man aint fraid to please her And a real woman knows a real man always comes first (Comes first) And a real man just cant deny a womans worth (A womans worth)  Cherish that woman, you better please that woman Yeah",2002
MUSIQ - HALFCRAZY LYRICS,"La la la la La la la la La la la la  Never thought that we would ever be more than friends Now Im all confused cause for you I have deeper feelings We both thought it was cool to cross the line And I was convinced it would be alright Now things are strange, nothings the same And really I just want my friend back  And my minds gone half crazy cause I cant leave you alone (Oh cant get you out of my system) And Im wondering if its worth me holding on Said my minds gone half crazy cause I cant leave you alone (Cant get you out of my system) And Im wondering if its worth me holding on (Yeah)  Id hate to walk away from you as if this never existed Cause when we kissed the moment after I looked at you different Yeah lately I gotta watch what I say Cause you take things personally nowadays You used to laugh now you get mad Damn I just want my friend back  And my minds gone half crazy cause I cant leave you alone (Oh cant get you out of my system) And Im wondering if its worth me holding on (Holding on) Said my minds gone half crazy cause I cant leave you alone (Cant get you out of my system) And Im wondering if its worth me holding on  Oh oh oh oh oh yeah What happened to the one I used to know The one I used to laugh and joke with The one I used to tell all my secrets We used to chill and be down for whatever whenever together  And my minds gone half crazy cause I cant leave you alone (Im going half crazy baby) And Im wondering if its worth me holding on (Over you) Said my minds gone half crazy cause I cant leave you alone (And I just dont know) And Im wondering if its worth me holding on (Said I just dont know what to do now)  We used to chill we used to hang We used to do we used to do some many things together Yeah yeah yeah yeah, oh oh yeah oh oh oh",2002
MARIO - JUST A FRIEND 2002 LYRICS,"Yall ready fo me? I wanna know your name and I wanna know if you gotta man I wanna know  I wanna know everything I wanna know your number And if I can come over and I wanna know whatcha like  I wanna know so I can do it all night Butcha tellin me Im just a friend Tellin me Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  I wanna know you in and out I wanna know what your all about I wanna know  I wanna know what makes you laugh I wanna know about your past I wanna know how you move I wanna know so I can move too  I wanna know But your tellin me Im just a friend Tellin me Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Can you give me one reason why You wouldnt want this kind of guy? Cuz I stay dips, I stay lace And I know you know Im fly Girl, stop playing games with me  And let get it on tonight You got nothing to lose Let me do what I do  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Oh, baby, you got what I need (Got what I need) But you say Im just a friend (Say Im just a friend)  But you say Im just a friend (Say Im just a friend) Cuz I can be your fantasy But you say Im just a friend But you say Im just a friend  Come on, girl You can call me any time you like Doesnt matter day or night We can do whatever you wanna do Its up to you  Dont fight the feeling that you feel I can tell that its real, oh girl So wont you help me understand Why you say Im just a Why you say Im just a friend",2002
JAGGED EDGE - WHERE THE PARTY AT - JAGGED EDGE FT. NELLY) LYRICS,"Come on, come on, yeah Come on, yeah Come on, yeah Come on, yeah  If the partys where youre at, just let me know  Dont be trippin when you see us in the club Just show a lil love, represent your side like me Cause around here, if you slip, you catch a hot one Run shot gun, couple of them gotta one  Belvedere in the rear of the club Pulled up on dubs, we about to go and buy the bar up So so for sure, we aint playin Hang with no lames, walk and saying  Hey, where the party at Girls is on their way where the Bacardi at Bottles and models talking all of that You know I cant forget about my thugs  Where the party at And all my girls where the party at Off in the club where the party at If the partys where youre at, let me hear you say  If the partys where youre at, just let me know  All the girls in the club in their best outfits Just showin that skin, trynna make a nigga wanna spit Where you been girl? You and your friend Need to come to the back where we got it locked down  In your white t-shirt or a three-piece suit Dont matter what you wear, all that matters is who you with Some jiggy and some are straight grindin All up in the club just to have a good time  Hey, where the party at Girls is on their way where the Bacardi at Bottles and models talking all of that You know I cant forget about my thugs  Where the party at And all my girls where the party at Off in the club where the party at If the partys where youre at, let me hear you say  If the partys where youre at, just let me know  Just show me where that party at dirty Somewhere where its crackin right around one thirty Never get done too early, come in as is Doo-rags and Tims, Im rollin past his  His little Jag and Benz with the Rolls Not the one with the stem, the one with the rims The one that seem to make more enemies than friends  Im slidin in past doors, both eyes closed Both arms rose, both charms froze With the S O S O, D E dot F Im buyin bottles, bottles until it aint none left  Im quick to go left, I blaze with no rep I jams more than def, baby, show me the club Im like, Hey, where that Bacardi at? Come and mix it with the Cris, baby, whats wrong with that? We in the V.I.P. twisted, down right spliffed it Two way and shit, ooh, they makin like they missed it, missed it  Hey, where the party at Girls is on their way where the Bacardi at Bottles and models talking all of that You know I cant forget about my thugs  Where the party at And all my girls where the party at Off in the club where the party at If the partys where youre at, let me hear you say  If the partys where youre at, let me hear you say If the partys where youre at, just let me know  Left side, just put your hands up, throw em up Right side, just put your hands up, throw em up Everybody, put your hands up, throw em up When the beat come back around, everybody do it again  Do the east side run this mutha for ya? Hell, yeah Do my south side run this mutha for ya? Hell, yeah And them haters aint hittin on, aint talkin bout us And they look like  If the partys where youre at, let me hear you say",2001
EVANESCENCE - MY IMMORTAL LYRICS,"Im so tired of being here Suppressed by all my childish fears And if you have to leave I wish that you would just leave Your presence still lingers here And it wont leave me alone  These wounds wont seem to heal This pain is just too real Theres just too much that time can not erase  When you cried, Id wipe away all of your tears When youd scream, Id fight away all of your fears And I held your hand through all of these years But you still have all of me  You used to captivate me by your resonating light Now Im bound by the life you left behind Your face it haunts my once pleasant dreams Your voice it chased away all the sanity in me  These wounds wont seem to heal This pain is just too real Theres just too much that time can not erase When you cried, Id wipe away all of your tears When youd scream, Id fight away all of your fears And I held your hand through all of these years But you still have all of me Ive tried so hard to tell myself that youre gone But though youre still with me Ive been alone all along When you cried, Id wipe away all of your tears When youd scream, Id fight away all of your fears I held your hand through all of these years But you still have all of me Me... Me...",2004
DANIEL POWTER - BAD DAY LYRICS,Where is the moment we needed the most You kick up the leaves and the magic is lost They tell me your blue skies fade to grey They tell me your passions gone away  And I dont need no carryin on You stand in the line just ahead of the law Youre faking a smile with the coffee you go You tell me your lifes been way off line Youre falling to pieces everytime  And I dont need no carryin on Cause you had a bad day Youre taking one down You sing a sad song just to turn it around You say you dont know You tell me dont lie You work at a smile and you go for a ride You had a bad day The camera dont lie Youre coming back down and you really dont mind You had a bad day  You had a bad day Well you need a blue sky holiday The point is they laugh at what you say  And I dont need no carryin on You had a bad day Youre taking one down You sing a sad song just to turn it around You say you dont know You tell me dont lie You work at a smile and you go for a ride You had a bad day The camera dont lie Youre coming back down and you really dont mind  You had a bad day  (Oh. Holiday.) Sometimes the system goes on the blink And the whole thing turns out wrong You might not make it back and you know That you could be well oh that strong  And Im not wrong  So where is the passion when you need it the most Oh you and I You kick up the leaves and the magic is lost  Cause you had a bad day Youre taking one down You sing a sad song just to turn it around You say you dont know You tell me dont lie You work at a smile and you go for a ride You had a bad day Youve seen what you like And how does it feel for one more time You had a bad day You had a bad day Had a bad day Had a bad day,2006
KEYSHIA COLE - I REMEMBER LYRICS,"Where were you, when I said I loved you And where were you when I cried at Night Waiting up, couldnt sleep without you Thinking of all the times we shared  I remember when my heart broke, I remember when I gave up lovin you My heart couldnt take no more of you, I was sad and lonely I remember when I walked out, I remember when I screamed I hated you But some how deep inside I deep inside still lovin you  Sad and lonely  No one knew all the pain I went through All the love, I saved deep in my heart for you Didnt know, where I would go, where I would be But You made me leave, and plus my heart it just, it just kept telling me so oh  I remember when my heart broke, I remember when I gave up loving you My heart couldnt take no more of you I was sad and lonely  I remember when I walked out, I remember when I said I hated you But some how deep inside still loving you So sad and lonely  There was nowhere else to go oh No body else to turn to no For the rest of my life, I promise myself I, will love me first Then you and me  I remember when my heart broke, I remember when I gave up loving you My heart couldnt take no more of you I was sad and lonely  I remember when I walked out, I remember when I said I hated you But some how deep inside still loving you Sad and lonely  I remember when I walked out, I remember when I gave up loving you My heart couldnt take no more of you So sad and lonely he  I remember when I stormed out, I remember when I Gave, up loving you I was sad and lonely",2008
J. HOLIDAY - BED LYRICS,"Put you to bed, bed, bed Put you to bed, bed, bed  Girl, change into that Victoria Secret thing that I like Alright, okay, tonight youre having me your way Perfume, spray it there, put our love in the air Now put me right next to you, finna raise the temp in the room  First rub my back like you do Right there, uh uh, right there, uh You touch me like you care  Now stop and let me repay you For the week that you been through Workin that 9 to 5 and stayin cute like you do Oh oh oh  I love it, I love it, you love it, you love it Every time, every time we touchin, we touchin I want it, I want it, you want it, you want it Ill see you, see you in the mornin, in the mornin  Wanna put my fingers through your hair Wrap me up in your legs And love you till your eyes roll back Im tryna put you to bed, bed, bed Ima put you to bed, bed, bed  Then Ima rock your body, turn you over Love is war, Im your soldier Touching you like its our first time Ima put you to bed, bed, bed Ima put you to bed, bed, bed  Im staring at you while you sleep, irreplaceable beauty Put my face up in your neck and breathe Take you into my senses, wake up its time to finish Round two, its round two, matter of fact, its closer to three  She like, How long I been sleepin? Shawty kisses turn into the sweetest dreams Like, Give it to me and I can feel her tell me My angel, this is wonderful, thanks for lettin me bless ya Come down, fly right, drift back into heaven, oh oh oh oh  I love it, I love it, you love it, you love it Every time, every time we touchin, we touchin I want it, I want it, you want it, you want it Ill see you, see you in the mornin, in the mornin  Wanna put my fingers through your hair Wrap me up in your legs And love you till your eyes roll back Im tryna put you to bed, bed, bed Ima put you to bed, bed, bed  Then Ima rock your body, turn you over Love is war, Im your soldier Touching you like its our first time Ima put you to bed, bed, bed Ima put you to bed, bed, bed  Watch the sunlight peak over the horizon Ooh ooh, ooh ooh, ooh ooh, ooh ooh The sun aint the only thing thats shinin Ooh ooh, ooh ooh, ooh ooh, ooh ooh Now Ima send you out into the world with my love Tell everybody aye, everybody aye  Wanna put my fingers through your hair Wrap me up in your legs And love you till your eyes roll back Im tryna put you to bed, bed, bed Ima put you to bed, bed, bed  Then Ima rock your body, turn you over Love is war, Im your soldier Touching you like its our first time Ima put you to bed, bed, bed Ima put you to bed, bed, bed  Watch the sunlight peak over the horizon Like ooh ooh, ooh ooh, ooh ooh, ooh ooh The sun aint the only thing thats shinin Ooh ooh, ooh ooh, ooh ooh, ooh ooh Now Ima send you out into the world with my love Tell everybody aye, everybody aye",2007
